IRR (%),NPV ($),Equity Multiple,DSCR
17.185461873781826,2932354.7691848762,1.9331428690236412,4.832857172559103
15.12061008265555,2015287.7931988752,1.7859827434275988,4.464956858568997
18.694527355611058,3447236.2154512033,1.9827573092718542,4.956893273179635
14.962282346011246,1890953.6541591901,1.75212114579741,4.380302864493524
16.747979254535174,2658128.568902582,1.8762565930690855,4.690641482672714
18.867678902539552,3765822.3130230205,2.071382895066536,5.17845723766634
20.424498621021602,4284550.4476457,2.11656664380113,5.291416609502825
17.261540475504454,2867454.083548866,1.9040537158382191,4.760134289595548
17.944009545128115,3261382.2275088774,1.977987893958744,4.94496973489686
18.20594163237592,3366352.992587533,1.9918713288639411,4.979678322159852
18.946070166712836,3711416.511524657,2.0470584892988684,5.117646223247171
17.017545272805677,2755778.729368584,1.884836822024237,4.712092055060592
18.767532163250046,3598486.917271155,2.0227599612213583,5.056899903053396
17.55902131111846,2912879.8699771296,1.8937840802088797,4.734460200522199
19.194132763967243,3694726.2145535806,2.0235032389851706,5.058758097462927
16.547979985796157,2570198.845877451,1.8610318341451138,4.652579585362784
17.572842864577964,3002530.027710067,1.922402331836677,4.806005829591692
18.134103378991707,3242627.695813857,1.95995163956893,4.899879098922325
18.443670942548216,3522498.6860127635,2.0228700486049447,5.057175121512362
18.27720647791178,3446814.0438533565,2.013856874378787,5.034642185946967
14.620429317814065,1724957.0778895328,1.717634958953762,4.294087397384405
18.657670847281228,3475298.0100735445,1.9936998970380257,4.984249742595065
18.263391783844106,3521206.658396668,2.0380601988576434,5.095150497144108
20.152566506541003,4043003.914925467,2.0660342636755833,5.165085659188958
17.473702351542265,3045530.1506958837,1.9462044213807583,4.865511053451896
16.615769319992,2615060.57260002,1.870902072197724,4.677255180494311
17.20991685867377,2834926.918762752,1.897063934885305,4.742659837213262
16.30132469712775,2343816.962159507,1.7986104885015823,4.496526221253956
18.764143125718412,3495514.9598686844,1.9939167445773878,4.98479186144347
15.843899693366925,2297309.883263343,1.825992250266441,4.564980625666102
19.12593663722504,3795742.2970397575,2.0576091879214125,5.1440229698035305
16.224141136839123,2519958.5648249118,1.8727769883139542,4.681942470784886
19.530511059608124,3799646.754409123,2.032595739460738,5.081489348651845
17.443344723529776,3045200.427605442,1.9481166173600413,4.8702915434001035
15.5590970425592,2193066.286879597,1.812519632905842,4.5312990822646055
18.28114091473152,3296202.966699099,1.964097164887423,4.910242912218558
16.36884896854096,2528388.6408721628,1.8616606754911833,4.654151688727958
18.912964603041218,3584879.476543799,2.0118721514634976,5.029680378658743
18.37733418967464,3543314.5169267356,2.03817796134965,5.0954449033741245
18.730096596001644,3472433.9001005357,1.988061564902807,4.970153912257018
20.013404850845017,4182337.756171127,2.1137829120284524,5.284457280071131
